name para spread error ga
ADE.C4p 3.44575289507312 2.91778965344584 0.932788818382448 2.03797496928894
ADE.C5p -5.44343559163747 2.86601206212199 0.932788818382448 -7.71088158417091
ADE.P -14.3384454674138 2.68682551788605 0.932788818382448 -14.3225870909986
ADE.O5p 1.83494659171779 2.57914129884168 0.932788818382448 1.57108504158118
ADE.O3p -24.2422556214134 2.62353020901604 0.932788818382448 -24.8582055919104
ADE.C2 4.95353735618157 2.610475391219 0.932788818382448 4.95353735618157
ADE.C4 8.03978377274322 2.89884016389748 0.932788818382448 8.03978377274322
ADE.C5 4.85119080760668 2.93774984018644 0.932788818382448 2.66459905236035
ADE.C6 -0.847083619792082 2.95333103222149 0.932788818382448 -1.41364275146364
ADE.C8 -5.61428629445078 2.69649669439987 0.932788818382448 -6.25666225631125
ADE.N1 -4.38996064745375 2.73832009592408 0.932788818382448 -4.38996064745374
ADE.N3 11.9853651055919 2.59070420372635 0.932788818382448 11.9853651055919
ADE.N6 -7.53863311557051 2.26807930008338 0.932788818382448 -7.53863311557051
ADE.N7 -1.11174176151641 2.61517130477538 0.932788818382448 -1.20748240048744
ADE.N9 -3.53494712430951 2.46749640904144 0.932788818382448 -3.5592256299268
URA.C1p 10.3814487427257 2.93772900747348 0.932788818382448 10.3726573946094
URA.C2p -6.88112780088376 2.42612924646456 0.932788818382448 -6.31661965019214
URA.C3p -5.85264845854746 2.90759797349742 0.932788818382448 -5.85264845854746
URA.C4p -5.77086126981826 2.92030756268236 0.932788818382448 -5.21084262556044
URA.C5p -4.75405657727049 2.90835629501116 0.932788818382448 -4.75405657727049
URA.P -4.36545680975139 2.81481889828327 0.932788818382448 -4.36545680975139
URA.O5p -5.21496669948396 2.7258042091078 0.932788818382448 -5.21496669948396
URA.O3p -48.8772795229239 2.43874505052658 0.932788818382448 -48.2883565163968
URA.C2 11.1504172849693 2.79526264315352 0.932788818382448 13.7231060994596
URA.C4 1.59515569515229 3.00525022802619 0.932788818382448 1.59515569515229
URA.C5 8.00082400676083 2.89880227275166 0.932788818382448 8.00082400676083
URA.C6 13.996808242709 2.837776228738 0.932788818382448 14.9584222054842
URA.N1 11.329014779338 2.50686862659973 0.932788818382448 12.3941909449811
URA.N3 2.73972081865273 2.8947295921543 0.932788818382448 2.73972081865273
URA.O4 -1.48956998221162 2.96114867827019 0.932788818382448 -1.48956948263992
CYT.C1p 8.91484142419824 2.86993800826728 0.932788818382448 8.91484142419824
CYT.C2p -6.37636887793625 2.51891167912953 0.932788818382448 -6.37636887793625
CYT.C3p 2.27988214891187 2.9212221748157 0.932788818382448 2.27988214891187
CYT.C4p 6.83477797179178 2.81472922936345 0.932788818382448 7.85852052252816
CYT.C5p 3.79467798887017 2.8850168365133 0.932788818382448 3.79467798887017
CYT.P 1.84380643288094 2.75481154169963 0.932788818382448 1.84380643288094
CYT.O5p -4.71269233432661 2.66263685101632 0.932788818382448 -4.09094005673384
CYT.O3p -27.367962250721 2.46108576089744 0.932788818382448 -27.367962250721
CYT.C2 11.8842736645176 2.86741404534616 0.932788818382448 14.411209697197
CYT.C4 3.98345176253291 2.96443461309359 0.932788818382448 3.98345176253291
CYT.C5 7.71589146975615 2.82256209219155 0.932788818382448 7.46595794606493
CYT.C6 10.7421309278708 2.78832007368625 0.932788818382448 10.8541756878565
CYT.N1 -0.56137645793515 2.42499165888627 0.932788818382448 1.16170610575631
CYT.N3 7.12258968204987 2.92508858260581 0.932788818382448 7.12258968204988
CYT.N4 -1.42975152828526 2.91679458719124 0.932788818382448 -1.42975152828526
CYT.O2 14.3800225583307 2.51157206391607 0.932788818382448 14.3800225583307
